n70,g28,g84
n65,g31,g34
n6,g68,g83
n35,g85,g72
n4,g60,g89
n32,g53,g27
n26,g68,g20
n21,g50,g4
n60,g43,g62
n20,g67,g65
n51,g5,g39
n69,g81,g4
n71,g10,g51
n28,g11,g78
n14,g64,g42
n45,g30,g80
n39,g48,g47
n5,g2,g86
n23,g11,g49
n24,g35,g78
n54,g83,g50
n16,g75,g87
n17,g85,g70
n18,g25,g20
n63,g57,g48
n9,g48,g30
n25,g33,g74
n30,g67,g25
n31,g24,g48
n10,g0,g89
n43,g52,g69
n68,g52,g47
n34,g9,g43
n8,g15,g0
n53,g16,g0
n55,g57,g37
n38,g81,g98
n33,g60,g51
n62,g85,g32
n11,g3,g66
n27,g14,g98
n50,g91,g35
n44,g54,g88
n12,g88,g47
n67,g86,g3
n0,g58,g80
n22,g63,g52
n58,g70,g71
n36,g18,g61
n42,g57,g98
n61,g49,g56
n3,g65,g31
n29,g51,g21
n47,g90,g40
n49,g2,g31
n52,g42,g69
n59,g30,g6
n57,g74,g77
n66,g76,g56
n37,g38,g74
n13,g24,g36
n40,g2,g70
n19,g53,g75
n46,g50,g67
n7,g58,g66
n15,g29,g16
n48,g83,g1
n41,g58,g16
n64,g89,g42
n56,g65,g88
n2,g94,g72
n1,g79,g50
