n0,g1,g37
n1,g48,g25
n2,g94,g50
n3,g80,g49
n4,g67,g95
n5,g57,g82
n6,g96,g97
n7,g89,g53
n8,g77,g33
n9,g35,g66
n10,g23,g79
n11,g35,g93
n12,g37,g38
n13,g88,g20
n14,g20,g26
n15,g84,g29
n16,g70,g25
n17,g83,g95
n18,g88,g83
n19,g45,g47
n20,g39,g56
n21,g45,g88
n22,g70,g50
n23,g69,g15
n24,g63,g27
n25,g0,g23
n26,g50,g0
n27,g58,g96
n28,g80,g69
n29,g17,g0
n30,g43,g36
n31,g73,g41
n32,g25,g72
n33,g14,g27
n34,g49,g71
n35,g46,g60
n36,g65,g50
n37,g62,g43
n38,g6,g8
n39,g78,g53
n40,g10,g63
n41,g72,g76
n42,g0,g44
n43,g3,g91
n44,g42,g54
n45,g72,g75
n46,g73,g85
n47,g4,g7
n48,g26,g19
n49,g48,g7
