n70,g22,g9
n6,g86,g26
n4,g40,g76
n22,g38,g36
n21,g96,g91
n60,g98,g28
n79,g16,g55
n74,g94,g95
n69,g83,g53
n28,g76,g54
n14,g47,g70
n45,g67,g65
n5,g51,g83
n23,g14,g87
n24,g66,g48
n17,g2,g72
n54,g64,g63
n77,g64,g27
n63,g97,g35
n9,g73,g17
n25,g47,g53
n10,g10,g44
n68,g13,g97
n34,g88,g90
n72,g62,g75
n73,g0,g90
n55,g80,g20
n44,g4,g39
n16,g87,g85
n80,g84,g73
n81,g79,g78
n75,g19,g6
n66,g45,g26
n47,g73,g3
n52,g49,g26
n59,g63,g37
n57,g69,g17
n71,g0,g85
n37,g62,g5
n31,g45,g79
n19,g54,g57
n46,g9,g95
n65,g1,g14
n85,g25,g61
n1,g57,g76
n84,g18,g58
n32,g79,g34
n26,g32,g24
n20,g12,g66
n53,g37,g99
n56,g62,g47
n76,g40,g3
n38,g6,g40
n13,g86,g95
n67,g34,g90
n41,g19,g34
n18,g87,g1
n11,g53,g89
n30,g33,g15
n35,g81,g12
n8,g16,g11
n83,g38,g27
n39,g70,g0
n33,g31,g53
n27,g4,g28
n50,g81,g78
n12,g90,g22
n82,g10,g48
n0,g32,g31
n43,g5,g77
n58,g10,g63
n36,g28,g61
n42,g33,g55
n61,g63,g5
n78,g70,g81
n3,g42,g55
n29,g32,g37
n49,g74,g18
n86,g76,g30
n62,g10,g49
n40,g93,g83
n51,g35,g52
n7,g19,g14
n15,g99,g74
n48,g11,g32
n64,g40,g11
n2,g2,g94
