n70,g78,g22
n6,g93,g20
n4,g94,g55
n22,g64,g9
n21,g10,g94
n60,g27,g29
n79,g48,g10
n74,g53,g62
n69,g36,g53
n28,g87,g93
n14,g26,g42
n45,g9,g92
n5,g13,g87
n23,g70,g94
n24,g47,g3
n17,g60,g90
n54,g91,g60
n77,g92,g24
n63,g79,g51
n9,g65,g59
n25,g98,g88
n10,g91,g46
n68,g69,g92
n34,g16,g58
n72,g47,g68
n73,g98,g20
n55,g46,g13
n44,g72,g28
n16,g52,g56
n80,g23,g32
n81,g91,g23
n75,g54,g38
n66,g46,g90
n47,g61,g30
n52,g32,g95
n59,g25,g33
n57,g50,g32
n71,g58,g52
n37,g47,g52
n31,g52,g27
n19,g50,g98
n46,g22,g93
n65,g1,g55
n85,g7,g4
n1,g68,g50
n84,g23,g56
n32,g85,g79
n26,g49,g3
n20,g8,g93
n53,g67,g29
n56,g26,g32
n76,g90,g47
n38,g45,g97
n13,g98,g70
n67,g3,g40
n41,g57,g81
n18,g43,g76
n11,g83,g88
n30,g20,g78
n35,g77,g73
n8,g97,g83
n83,g96,g1
n39,g53,g6
n33,g21,g76
n27,g37,g21
n50,g94,g96
n12,g10,g83
n82,g44,g55
n0,g24,g86
n43,g16,g48
n58,g27,g63
n36,g14,g0
n42,g33,g13
n61,g58,g53
n78,g31,g34
n3,g97,g46
n29,g48,g49
n49,g76,g58
n86,g51,g7
n62,g24,g27
n40,g79,g54
n51,g95,g15
n7,g75,g99
n15,g48,g29
n48,g75,g67
n64,g98,g66
n2,g55,g8
