n70,g25,g63
n65,g29,g56
n6,g51,g29
n35,g58,g62
n4,g62,g19
n32,g0,g65
n72,g50,g31
n74,g21,g83
n26,g18,g40
n21,g54,g60
n60,g12,g20
n20,g35,g65
n73,g84,g72
n51,g46,g99
n69,g95,g98
n71,g69,g88
n28,g76,g33
n14,g70,g82
n45,g40,g70
n39,g88,g41
n5,g69,g83
n23,g65,g92
n24,g95,g27
n54,g4,g90
n16,g69,g96
n17,g53,g23
n18,g0,g57
n63,g97,g64
n9,g21,g23
n25,g91,g87
n30,g42,g35
n31,g8,g27
n10,g15,g21
n43,g40,g9
n68,g24,g61
n34,g29,g11
n8,g44,g14
n53,g56,g50
n55,g30,g55
n38,g15,g30
n33,g95,g25
n62,g97,g86
n11,g26,g31
n27,g91,g20
n50,g34,g85
n44,g61,g68
n12,g9,g6
n67,g51,g15
n75,g51,g60
n0,g96,g15
n22,g18,g55
n58,g14,g20
n36,g27,g88
n42,g35,g38
n61,g18,g23
n3,g92,g2
n29,g14,g34
n47,g49,g56
n49,g18,g28
n52,g24,g17
n59,g10,g7
n57,g18,g92
n66,g26,g32
n37,g59,g41
n13,g80,g52
n40,g62,g28
n19,g80,g87
n46,g58,g59
n7,g5,g38
n15,g32,g12
n48,g44,g66
n41,g24,g42
n64,g55,g58
n56,g30,g77
n2,g2,g51
n1,g10,g72
