n70,g81,g27
n65,g24,g26
n6,g97,g20
n35,g96,g78
n4,g3,g25
n32,g46,g51
n72,g48,g99
n74,g84,g90
n26,g17,g20
n21,g90,g34
n60,g44,g96
n20,g43,g67
n73,g24,g93
n51,g39,g96
n69,g88,g32
n71,g27,g61
n28,g20,g66
n14,g34,g43
n45,g34,g82
n39,g36,g25
n5,g37,g52
n23,g13,g68
n24,g92,g0
n54,g33,g69
n16,g57,g80
n17,g73,g34
n18,g17,g31
n63,g75,g88
n9,g41,g77
n25,g92,g93
n30,g67,g86
n31,g14,g58
n10,g57,g5
n43,g14,g71
n68,g43,g80
n34,g60,g92
n8,g95,g47
n53,g82,g36
n55,g96,g84
n38,g36,g48
n33,g45,g93
n62,g68,g40
n11,g11,g77
n27,g21,g0
n50,g61,g50
n44,g51,g13
n12,g61,g2
n67,g50,g23
n75,g32,g8
n0,g24,g94
n22,g76,g63
n58,g54,g92
n36,g78,g0
n42,g41,g20
n61,g13,g81
n3,g29,g44
n29,g26,g20
n47,g65,g38
n49,g41,g60
n52,g96,g32
n59,g44,g87
n57,g58,g98
n66,g30,g23
n37,g54,g71
n13,g90,g26
n40,g77,g0
n19,g29,g49
n46,g57,g94
n7,g69,g83
n15,g90,g85
n48,g44,g80
n41,g52,g6
n64,g16,g32
n56,g53,g77
n2,g93,g38
n1,g89,g91
