n70,g18,g50
n65,g42,g19
n6,g84,g78
n35,g53,g74
n4,g87,g23
n32,g27,g95
n72,g23,g11
n74,g75,g65
n26,g89,g18
n21,g60,g44
n60,g5,g8
n20,g64,g91
n73,g54,g49
n51,g64,g20
n69,g34,g28
n71,g35,g94
n28,g25,g76
n14,g99,g57
n45,g79,g47
n39,g82,g58
n5,g67,g48
n23,g26,g42
n24,g81,g74
n54,g78,g96
n16,g78,g42
n17,g8,g97
n18,g96,g66
n63,g71,g16
n9,g83,g87
n25,g73,g63
n30,g65,g36
n31,g38,g93
n10,g86,g51
n43,g65,g62
n68,g80,g61
n34,g96,g25
n8,g47,g98
n53,g8,g81
n55,g99,g27
n38,g93,g90
n33,g59,g52
n62,g41,g11
n11,g24,g84
n27,g29,g32
n50,g13,g15
n44,g76,g84
n12,g20,g70
n67,g72,g8
n75,g51,g37
n0,g71,g92
n22,g3,g96
n58,g0,g45
n36,g2,g94
n42,g53,g37
n61,g51,g83
n3,g51,g13
n29,g63,g5
n47,g83,g74
n49,g92,g64
n52,g11,g25
n59,g74,g56
n57,g55,g65
n66,g46,g55
n37,g25,g64
n13,g98,g0
n40,g78,g46
n19,g7,g46
n46,g15,g0
n7,g25,g59
n15,g39,g99
n48,g22,g90
n41,g53,g67
n64,g0,g20
n56,g19,g51
n2,g97,g77
n1,g47,g54
