n0,g23,g18
n1,g99,g44
n2,g21,g36
n3,g29,g31
n4,g4,g16
n5,g46,g42
n6,g79,g51
n7,g59,g16
n8,g98,g17
n9,g57,g18
n10,g43,g9
n11,g43,g11
n12,g51,g29
n13,g72,g36
n14,g87,g29
n15,g55,g25
n16,g69,g70
n17,g21,g77
n18,g60,g83
n19,g75,g67
n20,g70,g42
n21,g92,g83
n22,g56,g67
n23,g51,g6
n24,g78,g0
n25,g33,g64
n26,g97,g42
n27,g90,g38
n28,g66,g57
n29,g79,g87
n30,g91,g1
n31,g11,g56
n32,g24,g74
n33,g96,g54
n34,g61,g11
n35,g17,g88
n36,g52,g29
n37,g53,g68
n38,g3,g80
n39,g19,g82
n40,g73,g95
n41,g7,g21
n42,g96,g46
n43,g43,g86
n44,g85,g44
n45,g60,g74
n46,g19,g72
n47,g28,g48
n48,g8,g4
n49,g48,g85
n50,g73,g62
n51,g58,g16
n52,g95,g32
n53,g0,g19
n54,g50,g8
n55,g90,g10
n56,g15,g17
n57,g17,g57
n58,g4,g94
n59,g86,g17
n60,g76,g91
n61,g74,g83
n62,g92,g24
n63,g59,g41
n64,g14,g68
n65,g19,g66
n66,g56,g8
n67,g59,g28
n68,g79,g20
n69,g78,g12
n70,g13,g96
n71,g62,g56
n72,g96,g45
n73,g36,g97
n74,g40,g43
n75,g58,g50
n76,g57,g4
n77,g78,g32
n78,g0,g31
n79,g43,g15
