n0,g11,g37
n1,g79,g52
n2,g9,g39
n3,g76,g40
n4,g80,g24
n5,g20,g38
n6,g17,g7
n7,g74,g73
n8,g79,g23
n9,g37,g21
n10,g96,g27
n11,g88,g26
n12,g4,g38
n13,g42,g7
n14,g31,g20
n15,g86,g81
n16,g92,g19
n17,g66,g22
n18,g55,g49
n19,g85,g56
n20,g42,g39
n21,g77,g47
n22,g90,g63
n23,g66,g67
n24,g19,g51
n25,g18,g40
n26,g80,g48
n27,g95,g68
n28,g26,g95
n29,g87,g62
n30,g59,g13
n31,g56,g35
n32,g1,g81
n33,g59,g10
n34,g9,g17
n35,g14,g15
n36,g73,g67
n37,g95,g94
n38,g20,g1
n39,g76,g64
n40,g7,g61
n41,g32,g25
n42,g30,g37
n43,g14,g29
n44,g42,g74
n45,g93,g5
n46,g16,g13
n47,g5,g20
n48,g39,g83
n49,g78,g70
n50,g6,g11
n51,g20,g49
n52,g67,g55
n53,g34,g49
n54,g35,g54
n55,g78,g15
n56,g53,g17
n57,g5,g54
n58,g32,g48
n59,g91,g14
n60,g81,g28
n61,g69,g57
n62,g75,g80
n63,g77,g68
n64,g58,g14
n65,g67,g61
n66,g78,g42
n67,g48,g9
n68,g28,g77
n69,g5,g99
n70,g31,g97
n71,g81,g68
n72,g39,g49
n73,g37,g16
n74,g25,g55
n75,g11,g76
n76,g75,g36
n77,g4,g19
n78,g75,g87
n79,g12,g28
