n70,g4,g21
n65,g81,g99
n6,g60,g28
n35,g76,g70
n4,g12,g39
n32,g10,g37
n72,g90,g43
n74,g65,g76
n26,g54,g11
n21,g23,g89
n60,g49,g55
n20,g1,g47
n73,g48,g66
n51,g97,g54
n69,g61,g94
n71,g77,g67
n28,g17,g27
n14,g63,g38
n45,g70,g3
n39,g5,g86
n5,g13,g83
n23,g56,g20
n24,g57,g94
n54,g48,g44
n16,g17,g87
n17,g86,g75
n18,g20,g43
n63,g34,g4
n9,g36,g35
n25,g61,g86
n30,g62,g41
n31,g80,g74
n10,g54,g49
n43,g5,g59
n68,g91,g38
n34,g8,g35
n8,g72,g84
n53,g3,g89
n55,g19,g3
n38,g69,g7
n33,g1,g63
n62,g84,g92
n11,g48,g23
n27,g12,g98
n50,g87,g53
n44,g30,g12
n12,g46,g18
n67,g69,g26
n75,g65,g88
n0,g28,g7
n22,g56,g45
n58,g72,g88
n36,g89,g79
n42,g30,g96
n61,g0,g82
n3,g55,g60
n29,g66,g60
n47,g90,g8
n49,g53,g83
n52,g62,g98
n59,g5,g0
n57,g36,g96
n66,g79,g51
n37,g13,g16
n13,g52,g92
n40,g7,g37
n19,g71,g14
n46,g57,g44
n7,g96,g52
n15,g90,g87
n48,g7,g82
n41,g81,g45
n64,g43,g49
n56,g12,g59
n2,g74,g26
n1,g1,g91
