n70,g2,g78
n65,g24,g39
n6,g40,g72
n35,g41,g85
n4,g90,g12
n32,g23,g83
n72,g7,g38
n74,g71,g66
n26,g10,g52
n21,g18,g68
n60,g60,g56
n20,g70,g92
n73,g75,g44
n51,g63,g80
n69,g36,g99
n71,g35,g69
n28,g69,g60
n14,g69,g70
n45,g43,g89
n39,g0,g59
n5,g33,g20
n23,g61,g1
n24,g48,g69
n54,g48,g96
n16,g23,g82
n17,g66,g38
n18,g87,g96
n63,g58,g34
n9,g20,g42
n25,g41,g65
n30,g60,g18
n31,g54,g23
n10,g91,g63
n43,g28,g9
n68,g52,g64
n34,g68,g44
n8,g1,g58
n53,g22,g76
n55,g42,g29
n38,g61,g81
n33,g25,g46
n62,g43,g8
n11,g52,g72
n27,g90,g81
n50,g21,g67
n44,g15,g75
n12,g46,g70
n67,g90,g71
n75,g14,g21
n0,g85,g18
n22,g78,g29
n58,g35,g7
n36,g94,g14
n42,g90,g42
n61,g99,g10
n3,g45,g37
n29,g84,g60
n47,g30,g79
n49,g14,g7
n52,g65,g98
n59,g50,g8
n57,g64,g87
n66,g94,g77
n37,g97,g36
n13,g65,g95
n40,g5,g0
n19,g15,g67
n46,g78,g64
n7,g62,g19
n15,g89,g18
n48,g85,g32
n41,g9,g45
n64,g62,g78
n56,g48,g20
n2,g89,g38
n1,g1,g68
