n70,g97,g6
n65,g2,g96
n6,g35,g29
n35,g78,g17
n4,g55,g26
n32,g39,g16
n72,g11,g52
n74,g8,g29
n26,g28,g12
n21,g74,g83
n60,g61,g78
n20,g14,g35
n73,g92,g47
n51,g94,g56
n69,g60,g37
n71,g91,g13
n28,g2,g54
n14,g25,g55
n45,g34,g93
n39,g22,g41
n5,g23,g71
n23,g19,g2
n24,g86,g63
n54,g25,g20
n16,g20,g88
n17,g22,g33
n18,g12,g60
n63,g9,g50
n9,g46,g27
n25,g34,g56
n30,g27,g23
n31,g1,g66
n10,g34,g31
n43,g4,g72
n68,g79,g61
n34,g27,g10
n8,g64,g96
n53,g39,g95
n55,g92,g96
n38,g64,g65
n33,g71,g24
n62,g9,g7
n11,g15,g54
n27,g33,g46
n50,g47,g86
n44,g82,g60
n12,g55,g57
n67,g88,g94
n0,g81,g80
n22,g2,g87
n58,g51,g34
n36,g22,g25
n42,g28,g18
n61,g57,g87
n3,g85,g20
n29,g48,g28
n47,g9,g20
n49,g22,g99
n52,g60,g69
n59,g82,g65
n57,g3,g38
n66,g17,g82
n37,g7,g26
n13,g20,g24
n40,g94,g52
n19,g34,g4
n46,g21,g22
n7,g26,g83
n15,g26,g31
n48,g57,g80
n41,g6,g51
n64,g30,g14
n56,g51,g83
n2,g67,g41
n1,g74,g9
