n70,g50,g15
n65,g48,g41
n6,g17,g82
n35,g95,g0
n4,g10,g36
n32,g99,g75
n72,g28,g9
n74,g41,g65
n26,g44,g9
n21,g76,g38
n60,g69,g79
n20,g69,g29
n73,g43,g16
n51,g28,g89
n69,g61,g45
n71,g12,g42
n28,g18,g81
n14,g20,g59
n45,g9,g7
n39,g93,g32
n5,g3,g46
n23,g81,g70
n24,g3,g57
n54,g85,g61
n16,g34,g13
n17,g80,g0
n18,g71,g21
n63,g92,g63
n9,g30,g29
n25,g99,g62
n30,g66,g92
n31,g71,g58
n10,g52,g87
n43,g79,g2
n68,g38,g0
n34,g4,g19
n8,g12,g84
n53,g94,g6
n55,g69,g9
n38,g16,g66
n33,g40,g18
n62,g53,g19
n11,g85,g11
n27,g72,g14
n50,g86,g78
n44,g47,g30
n12,g95,g91
n67,g40,g2
n0,g46,g69
n22,g36,g28
n58,g76,g23
n36,g67,g38
n42,g81,g84
n61,g52,g94
n3,g54,g81
n29,g47,g9
n47,g16,g21
n49,g64,g89
n52,g77,g27
n59,g15,g93
n57,g26,g40
n66,g44,g7
n37,g22,g91
n13,g35,g99
n40,g77,g81
n19,g88,g2
n46,g64,g49
n7,g82,g90
n15,g33,g32
n48,g5,g12
n41,g30,g80
n64,g13,g52
n56,g39,g38
n2,g21,g61
n1,g19,g56
