n0,g85,g53
n1,g9,g73
n2,g70,g72
n3,g74,g47
n4,g9,g52
n5,g4,g84
n6,g70,g62
n7,g45,g81
n8,g97,g69
n9,g40,g28
n10,g72,g24
n11,g34,g65
n12,g88,g86
n13,g14,g25
n14,g71,g4
n15,g24,g23
n16,g37,g66
n17,g4,g33
n18,g13,g72
n19,g52,g4
n20,g9,g17
n21,g75,g21
n22,g36,g39
n23,g97,g15
n24,g87,g3
n25,g98,g81
n26,g84,g43
n27,g64,g3
n28,g66,g61
n29,g55,g89
n30,g44,g10
n31,g67,g79
n32,g31,g35
n33,g12,g71
n34,g28,g1
n35,g80,g27
n36,g52,g69
n37,g65,g86
n38,g62,g63
n39,g95,g73
n40,g74,g88
n41,g95,g22
n42,g27,g19
n43,g63,g77
n44,g68,g2
n45,g52,g17
n46,g20,g66
n47,g86,g21
n48,g50,g21
n49,g59,g91
n50,g20,g95
n51,g65,g31
n52,g89,g33
n53,g2,g67
n54,g71,g13
n55,g68,g72
n56,g15,g58
n57,g98,g24
n58,g50,g42
n59,g65,g6
n60,g22,g80
n61,g49,g2
n62,g75,g32
n63,g29,g90
n64,g64,g21
n65,g93,g4
n66,g34,g76
n67,g31,g12
n68,g55,g97
n69,g3,g44
n70,g98,g63
n71,g45,g99
n72,g67,g59
n73,g97,g94
n74,g90,g65
n75,g67,g11
n76,g15,g41
n77,g33,g18
n78,g3,g31
n79,g51,g27
