n70,g1,g15
n65,g73,g12
n6,g76,g82
n35,g19,g72
n4,g43,g21
n32,g43,g6
n72,g63,g72
n26,g45,g28
n21,g92,g53
n60,g88,g42
n20,g55,g48
n51,g72,g92
n69,g9,g17
n71,g40,g78
n28,g52,g38
n14,g58,g24
n45,g44,g39
n39,g56,g49
n5,g14,g64
n23,g22,g36
n24,g9,g77
n54,g80,g20
n16,g76,g13
n17,g56,g47
n18,g9,g44
n63,g59,g43
n9,g60,g32
n25,g65,g17
n30,g83,g66
n31,g58,g8
n10,g43,g70
n43,g78,g55
n68,g24,g34
n34,g61,g96
n8,g13,g65
n53,g44,g67
n55,g50,g2
n38,g24,g37
n33,g54,g79
n62,g76,g84
n11,g77,g31
n27,g7,g73
n50,g73,g74
n44,g88,g68
n12,g86,g36
n67,g81,g90
n0,g29,g2
n22,g71,g44
n58,g49,g17
n36,g86,g91
n42,g6,g1
n61,g0,g12
n3,g55,g83
n29,g47,g88
n47,g85,g21
n49,g52,g47
n52,g31,g89
n59,g11,g51
n57,g76,g26
n66,g85,g90
n37,g89,g86
n13,g7,g66
n40,g66,g37
n19,g57,g68
n46,g31,g84
n7,g56,g59
n15,g54,g36
n48,g59,g8
n41,g98,g67
n64,g68,g22
n56,g22,g46
n2,g72,g52
n1,g35,g1
