n70,g2,g56
n65,g25,g6
n6,g40,g70
n35,g32,g0
n4,g3,g79
n32,g36,g99
n72,g68,g98
n26,g47,g20
n21,g84,g48
n60,g91,g13
n20,g28,g13
n73,g30,g77
n51,g67,g5
n69,g51,g69
n71,g23,g86
n28,g9,g81
n14,g64,g2
n45,g62,g88
n39,g45,g42
n5,g76,g1
n23,g93,g9
n24,g35,g39
n54,g3,g36
n16,g21,g45
n17,g56,g52
n18,g14,g18
n63,g49,g60
n9,g50,g63
n25,g36,g87
n30,g8,g1
n31,g18,g40
n10,g94,g63
n43,g16,g43
n68,g45,g0
n34,g86,g27
n8,g80,g21
n53,g88,g32
n55,g54,g7
n38,g31,g48
n33,g0,g57
n62,g88,g2
n11,g74,g28
n27,g60,g62
n50,g33,g5
n44,g79,g7
n12,g68,g32
n67,g10,g95
n0,g86,g33
n22,g88,g49
n58,g51,g63
n36,g24,g53
n42,g77,g70
n61,g58,g95
n3,g50,g79
n29,g67,g91
n47,g34,g24
n49,g37,g77
n52,g71,g52
n59,g46,g44
n57,g4,g38
n66,g31,g91
n37,g25,g4
n13,g48,g86
n40,g29,g28
n19,g91,g54
n46,g87,g2
n7,g57,g4
n15,g81,g46
n48,g44,g39
n41,g26,g77
n64,g58,g62
n56,g87,g55
n2,g24,g32
n1,g54,g55
