n70,g52,g15
n6,g73,g57
n4,g71,g58
n22,g49,g11
n21,g31,g58
n60,g38,g12
n79,g50,g91
n74,g89,g95
n69,g57,g0
n28,g20,g2
n14,g46,g31
n45,g50,g87
n5,g11,g16
n23,g48,g55
n24,g17,g59
n17,g99,g91
n54,g22,g63
n77,g58,g7
n63,g60,g91
n9,g51,g56
n25,g5,g55
n87,g88,g47
n10,g92,g79
n68,g92,g1
n34,g78,g11
n72,g12,g49
n73,g0,g44
n55,g10,g92
n44,g48,g30
n16,g78,g45
n80,g13,g48
n81,g67,g88
n75,g91,g25
n66,g73,g89
n47,g49,g45
n52,g82,g51
n59,g78,g54
n57,g40,g93
n71,g59,g23
n37,g22,g76
n31,g65,g98
n19,g74,g52
n46,g2,g70
n65,g64,g36
n85,g99,g23
n1,g55,g52
n84,g39,g43
n32,g30,g24
n26,g44,g83
n20,g31,g13
n53,g15,g72
n56,g63,g28
n76,g17,g51
n38,g24,g75
n13,g25,g8
n67,g11,g37
n41,g36,g56
n18,g97,g34
n11,g84,g54
n30,g55,g26
n35,g15,g25
n8,g61,g48
n83,g61,g13
n39,g79,g99
n33,g5,g0
n27,g59,g62
n50,g0,g62
n12,g45,g17
n82,g45,g71
n0,g42,g99
n43,g98,g60
n58,g19,g91
n36,g75,g61
n42,g2,g87
n61,g92,g31
n78,g79,g55
n3,g46,g28
n29,g35,g16
n49,g57,g82
n86,g32,g50
n62,g76,g65
n40,g49,g50
n51,g86,g4
n7,g75,g22
n15,g6,g38
n48,g35,g33
n64,g88,g27
n2,g97,g70
