n70,g5,g76
n6,g40,g32
n4,g98,g66
n22,g25,g22
n21,g98,g5
n60,g40,g64
n79,g20,g49
n74,g2,g50
n69,g69,g16
n28,g64,g54
n14,g69,g74
n45,g81,g11
n5,g7,g95
n23,g75,g18
n24,g28,g74
n17,g17,g53
n54,g65,g29
n77,g42,g21
n63,g4,g55
n9,g96,g15
n25,g13,g1
n87,g83,g30
n10,g30,g70
n68,g74,g38
n34,g86,g1
n72,g56,g34
n73,g50,g90
n55,g92,g55
n44,g99,g83
n16,g70,g17
n80,g58,g93
n81,g13,g75
n75,g54,g63
n66,g95,g54
n47,g21,g87
n52,g71,g44
n59,g12,g9
n57,g75,g93
n71,g44,g55
n37,g13,g23
n31,g89,g31
n19,g66,g46
n46,g3,g47
n65,g76,g61
n85,g92,g39
n1,g99,g60
n84,g34,g61
n32,g96,g58
n26,g77,g89
n20,g89,g38
n53,g76,g99
n56,g71,g99
n76,g88,g28
n38,g25,g24
n13,g29,g57
n67,g81,g75
n41,g98,g91
n18,g11,g66
n11,g55,g38
n30,g17,g72
n35,g6,g10
n8,g32,g81
n83,g3,g32
n39,g62,g56
n33,g22,g14
n27,g99,g79
n50,g61,g29
n12,g33,g16
n82,g93,g42
n0,g16,g83
n43,g26,g54
n58,g1,g4
n36,g85,g43
n42,g60,g91
n61,g39,g79
n78,g62,g96
n3,g78,g3
n29,g17,g38
n49,g36,g52
n86,g11,g42
n62,g20,g82
n40,g61,g26
n51,g31,g98
n7,g28,g58
n15,g97,g4
n48,g16,g9
n64,g45,g17
n2,g85,g93
