n70,g97,g19
n65,g73,g6
n6,g43,g4
n35,g61,g65
n4,g0,g7
n32,g68,g29
n72,g64,g66
n83,g71,g39
n74,g14,g94
n84,g83,g77
n26,g25,g83
n21,g16,g42
n60,g93,g85
n20,g7,g25
n73,g36,g41
n51,g74,g52
n69,g95,g8
n71,g73,g1
n28,g19,g89
n77,g43,g24
n14,g88,g72
n45,g52,g72
n39,g38,g6
n5,g70,g56
n23,g28,g35
n24,g77,g49
n54,g50,g64
n16,g6,g59
n82,g79,g56
n17,g78,g76
n18,g36,g80
n63,g91,g6
n9,g38,g52
n25,g15,g41
n30,g32,g86
n31,g99,g48
n10,g92,g89
n43,g7,g47
n68,g17,g72
n34,g9,g80
n8,g93,g20
n79,g31,g91
n53,g70,g11
n55,g10,g63
n38,g84,g41
n33,g64,g70
n62,g99,g39
n11,g14,g82
n27,g57,g60
n50,g46,g47
n44,g91,g9
n12,g33,g85
n67,g2,g24
n75,g78,g70
n80,g85,g20
n0,g88,g55
n22,g37,g42
n81,g98,g14
n58,g26,g29
n36,g7,g92
n42,g85,g50
n61,g8,g20
n78,g67,g68
n3,g66,g99
n29,g31,g47
n47,g2,g26
n49,g37,g21
n52,g21,g63
n59,g32,g33
n57,g10,g4
n66,g5,g22
n37,g88,g76
n13,g79,g48
n40,g54,g17
n19,g33,g35
n46,g47,g15
n7,g43,g28
n15,g14,g96
n48,g89,g94
n41,g69,g35
n76,g25,g77
n64,g34,g27
n56,g76,g84
n2,g17,g9
n1,g2,g47
