n0,g32,g41
n1,g44,g12
n2,g50,g68
n3,g51,g23
n4,g16,g69
n5,g85,g5
n6,g17,g34
n7,g10,g56
n8,g25,g31
n9,g42,g43
n10,g37,g83
n11,g24,g23
n12,g97,g78
n13,g61,g97
n14,g42,g64
n15,g89,g76
n16,g62,g7
n17,g50,g40
n18,g37,g8
n19,g87,g83
n20,g35,g54
n21,g79,g73
n22,g91,g28
n23,g29,g9
n24,g25,g47
n25,g35,g38
n26,g65,g70
n27,g6,g9
n28,g80,g54
n29,g43,g24
n30,g15,g21
n31,g59,g68
n32,g33,g88
n33,g27,g36
n34,g88,g66
n35,g57,g16
n36,g96,g49
n37,g55,g26
n38,g5,g49
n39,g78,g21
n40,g60,g26
n41,g36,g99
n42,g22,g2
n43,g1,g58
n44,g67,g29
n45,g76,g5
n46,g15,g46
n47,g61,g22
n48,g0,g96
n49,g46,g32
n50,g22,g85
n51,g5,g20
n52,g98,g6
n53,g68,g64
n54,g72,g94
n55,g88,g89
n56,g38,g30
n57,g62,g38
n58,g56,g55
n59,g54,g43
n60,g93,g87
n61,g70,g27
n62,g88,g93
n63,g45,g8
n64,g68,g77
n65,g83,g48
n66,g55,g40
n67,g28,g47
n68,g58,g52
n69,g67,g51
n70,g87,g21
n71,g18,g93
n72,g97,g75
n73,g27,g30
n74,g72,g47
n75,g69,g26
n76,g65,g26
n77,g73,g26
n78,g19,g16
n79,g97,g20
