n0,g94,g19
n1,g83,g87
n2,g2,g11
n3,g92,g63
n4,g0,g85
n5,g50,g87
n6,g57,g33
n7,g47,g41
n8,g25,g48
n9,g80,g91
n10,g62,g4
n11,g51,g85
n12,g33,g14
n13,g19,g27
n14,g96,g73
n15,g80,g35
n16,g19,g34
n17,g27,g6
n18,g32,g46
n19,g39,g72
n20,g32,g57
n21,g59,g61
n22,g60,g45
n23,g84,g67
n24,g92,g43
n25,g13,g55
n26,g23,g39
n27,g89,g24
n28,g7,g72
n29,g55,g36
n30,g82,g25
n31,g31,g75
n32,g63,g40
n33,g27,g16
n34,g73,g81
n35,g52,g94
n36,g72,g57
n37,g19,g33
n38,g9,g3
n39,g43,g7
n40,g65,g7
n41,g93,g54
n42,g2,g17
n43,g1,g97
n44,g97,g58
n45,g91,g20
n46,g28,g38
n47,g22,g74
n48,g58,g32
n49,g38,g9
n50,g65,g3
n51,g95,g87
n52,g70,g16
n53,g48,g18
n54,g28,g65
n55,g5,g90
n56,g39,g43
n57,g47,g60
n58,g60,g38
n59,g46,g61
n60,g30,g25
n61,g95,g62
n62,g40,g82
n63,g20,g96
n64,g92,g93
n65,g81,g21
n66,g44,g10
n67,g29,g88
n68,g17,g76
n69,g73,g90
n70,g39,g1
n71,g16,g92
n72,g82,g6
n73,g1,g24
n74,g66,g43
n75,g62,g67
n76,g41,g53
n77,g37,g25
n78,g41,g71
n79,g74,g52
n80,g98,g39
n81,g40,g41
n82,g12,g45
n83,g8,g72
n84,g88,g34
n85,g67,g24
n86,g51,g91
n87,g78,g6
n88,g28,g51
n89,g9,g91
n90,g84,g38
n91,g52,g29
n92,g0,g55
n93,g20,g70
n94,g28,g99
n95,g86,g85
n96,g74,g31
n97,g91,g43
n98,g15,g36
n99,g97,g17
n100,g13,g21
n101,g3,g82
n102,g49,g22
n103,g99,g21
n104,g15,g88
n105,g60,g0
n106,g40,g59
n107,g37,g3
n108,g40,g21
n109,g75,g83
n110,g70,g6
n111,g1,g56
n112,g56,g85
n113,g47,g88
n114,g27,g11
n115,g11,g71
n116,g44,g15
n117,g10,g95
n118,g81,g10
n119,g14,g49
n120,g36,g99
n121,g5,g66
n122,g53,g33
n123,g98,g32
n124,g7,g78
n125,g99,g42
n126,g16,g67
n127,g42,g30
n128,g49,g5
n129,g44,g77
n130,g41,g88
n131,g1,g85
n132,g18,g87
n133,g64,g22
n134,g51,g60
n135,g44,g5
n136,g33,g52
n137,g61,g97
n138,g70,g46
n139,g23,g79
