n70,g32,g49
n6,g97,g90
n4,g77,g98
n22,g94,g54
n21,g90,g3
n60,g71,g56
n79,g13,g72
n74,g54,g42
n69,g80,g70
n28,g86,g85
n14,g1,g74
n45,g4,g77
n5,g65,g71
n23,g85,g84
n24,g68,g42
n17,g41,g16
n54,g15,g67
n77,g15,g20
n63,g87,g84
n9,g77,g9
n25,g93,g41
n10,g34,g19
n68,g97,g50
n34,g65,g89
n72,g55,g19
n73,g43,g46
n55,g85,g62
n44,g62,g38
n16,g34,g65
n80,g87,g41
n81,g24,g25
n75,g41,g60
n66,g83,g34
n47,g70,g89
n52,g98,g10
n59,g64,g70
n57,g80,g2
n71,g38,g18
n37,g94,g19
n31,g95,g20
n19,g85,g58
n46,g79,g43
n65,g26,g8
n85,g81,g38
n1,g76,g85
n84,g23,g45
n32,g92,g95
n26,g13,g1
n20,g90,g17
n53,g94,g74
n56,g93,g60
n76,g12,g64
n38,g97,g15
n13,g6,g95
n67,g99,g30
n41,g93,g8
n18,g11,g55
n11,g77,g14
n30,g78,g9
n35,g43,g22
n8,g4,g16
n83,g54,g2
n39,g60,g4
n33,g26,g81
n27,g95,g80
n50,g66,g70
n12,g13,g94
n82,g23,g38
n0,g21,g13
n43,g9,g25
n58,g79,g2
n36,g72,g51
n42,g56,g37
n61,g88,g50
n78,g86,g8
n3,g20,g72
n29,g75,g24
n49,g59,g90
n62,g60,g92
n40,g52,g91
n51,g14,g2
n7,g14,g10
n15,g22,g39
n48,g60,g10
n64,g70,g46
n2,g99,g34
