n70,g86,g68
n65,g99,g69
n6,g24,g85
n35,g82,g91
n4,g25,g36
n32,g83,g17
n72,g96,g82
n74,g90,g37
n26,g22,g24
n21,g29,g38
n60,g24,g19
n20,g35,g18
n73,g49,g45
n51,g59,g83
n69,g88,g26
n71,g3,g48
n28,g43,g8
n14,g4,g16
n45,g2,g57
n39,g85,g66
n5,g94,g99
n23,g61,g28
n24,g19,g79
n54,g37,g62
n16,g85,g86
n17,g52,g95
n18,g65,g35
n63,g26,g0
n9,g29,g37
n25,g41,g74
n30,g99,g4
n31,g19,g72
n10,g0,g55
n43,g95,g56
n68,g22,g65
n34,g4,g1
n8,g65,g27
n53,g80,g81
n55,g41,g81
n38,g98,g14
n33,g90,g94
n62,g43,g65
n11,g48,g40
n27,g62,g89
n50,g38,g43
n44,g69,g37
n12,g85,g49
n67,g49,g65
n75,g28,g36
n0,g34,g76
n22,g59,g78
n58,g58,g20
n36,g63,g49
n42,g89,g14
n61,g43,g17
n3,g2,g52
n29,g58,g75
n47,g26,g74
n49,g96,g91
n52,g41,g4
n59,g63,g92
n57,g67,g79
n66,g66,g20
n37,g16,g69
n13,g0,g3
n40,g55,g16
n19,g11,g35
n46,g23,g94
n7,g46,g89
n15,g56,g59
n48,g7,g53
n41,g97,g89
n76,g1,g50
n64,g16,g80
n56,g63,g73
n2,g93,g92
n1,g76,g22
