n70,g57,g9
n65,g16,g52
n6,g43,g54
n35,g21,g74
n4,g8,g25
n32,g34,g64
n72,g22,g38
n74,g19,g63
n26,g26,g66
n21,g12,g67
n60,g53,g31
n20,g74,g46
n73,g38,g39
n51,g3,g98
n69,g47,g45
n71,g60,g72
n28,g34,g86
n14,g50,g80
n45,g26,g54
n39,g31,g73
n5,g25,g15
n23,g25,g82
n24,g51,g39
n54,g51,g43
n16,g82,g96
n17,g53,g41
n18,g32,g18
n63,g80,g41
n9,g11,g92
n25,g71,g93
n30,g48,g24
n31,g30,g50
n10,g56,g28
n43,g0,g84
n68,g61,g1
n34,g30,g19
n8,g8,g44
n53,g48,g4
n55,g90,g91
n38,g89,g58
n33,g46,g15
n62,g93,g43
n11,g82,g53
n27,g42,g36
n50,g82,g1
n44,g59,g85
n12,g50,g98
n67,g97,g29
n75,g64,g10
n0,g34,g7
n22,g47,g69
n58,g42,g41
n36,g67,g52
n42,g21,g29
n61,g67,g68
n3,g36,g15
n29,g91,g41
n47,g20,g15
n49,g61,g82
n52,g13,g57
n59,g86,g76
n57,g32,g69
n66,g55,g86
n37,g10,g21
n13,g93,g95
n40,g62,g8
n19,g66,g5
n46,g94,g54
n7,g16,g55
n15,g39,g12
n48,g4,g98
n41,g71,g22
n76,g84,g53
n64,g96,g56
n56,g40,g34
n2,g95,g98
n1,g83,g87
