n70,g13,g18
n65,g65,g79
n6,g9,g59
n35,g27,g38
n4,g25,g64
n32,g25,g88
n72,g66,g70
n74,g95,g86
n26,g84,g6
n21,g20,g31
n60,g68,g11
n20,g20,g35
n73,g53,g99
n51,g67,g45
n69,g19,g82
n71,g36,g90
n28,g49,g27
n14,g78,g44
n45,g57,g95
n39,g60,g77
n5,g60,g14
n23,g77,g69
n24,g47,g9
n54,g81,g60
n16,g9,g43
n17,g69,g54
n18,g92,g52
n63,g63,g23
n9,g74,g0
n25,g17,g51
n30,g14,g6
n31,g73,g13
n10,g8,g47
n43,g64,g92
n68,g28,g87
n34,g17,g12
n8,g29,g91
n53,g74,g61
n55,g73,g92
n38,g10,g90
n33,g20,g97
n62,g55,g31
n11,g82,g35
n27,g41,g78
n50,g24,g47
n44,g29,g10
n12,g51,g39
n67,g61,g43
n75,g35,g76
n0,g80,g25
n22,g72,g17
n58,g88,g50
n36,g31,g42
n42,g16,g93
n61,g6,g34
n3,g74,g39
n29,g61,g29
n47,g85,g15
n49,g57,g85
n52,g99,g27
n59,g20,g78
n57,g44,g7
n66,g0,g91
n37,g0,g94
n13,g31,g30
n40,g0,g78
n19,g52,g63
n46,g15,g33
n7,g87,g80
n15,g43,g66
n48,g24,g4
n41,g28,g63
n64,g93,g62
n56,g44,g91
n2,g69,g30
n1,g60,g22
