n70,g51,g74
n65,g58,g99
n6,g48,g3
n35,g76,g61
n4,g2,g64
n32,g30,g19
n72,g15,g12
n74,g72,g35
n26,g6,g49
n21,g16,g17
n60,g93,g91
n20,g20,g61
n73,g14,g77
n51,g81,g75
n69,g44,g17
n71,g1,g40
n28,g81,g54
n77,g27,g44
n14,g9,g68
n45,g83,g8
n39,g76,g17
n5,g92,g41
n23,g98,g68
n24,g67,g63
n54,g3,g50
n16,g88,g10
n82,g19,g20
n17,g31,g44
n18,g86,g80
n63,g63,g19
n9,g82,g91
n25,g77,g64
n30,g96,g6
n31,g22,g72
n10,g0,g25
n43,g37,g42
n68,g99,g13
n34,g21,g82
n8,g0,g34
n79,g63,g3
n53,g55,g33
n55,g15,g58
n38,g88,g45
n33,g66,g52
n62,g2,g72
n11,g78,g86
n27,g79,g3
n50,g55,g13
n44,g62,g16
n12,g39,g64
n67,g11,g31
n75,g80,g63
n80,g57,g91
n0,g33,g30
n22,g99,g63
n81,g97,g50
n58,g72,g64
n36,g14,g86
n42,g81,g28
n61,g55,g10
n78,g78,g2
n3,g9,g6
n29,g48,g62
n47,g45,g20
n49,g60,g21
n52,g94,g30
n59,g64,g73
n57,g40,g24
n66,g65,g20
n37,g54,g41
n13,g82,g20
n40,g79,g34
n19,g42,g6
n46,g23,g22
n7,g40,g82
n15,g67,g40
n48,g12,g94
n41,g97,g22
n76,g41,g58
n64,g23,g48
n56,g90,g97
n2,g82,g27
n1,g75,g7
