n70,g16,g33
n65,g56,g39
n6,g39,g12
n35,g35,g0
n4,g2,g70
n32,g60,g9
n26,g29,g99
n21,g73,g75
n60,g86,g18
n20,g54,g44
n51,g62,g82
n69,g62,g81
n71,g8,g42
n28,g44,g64
n14,g60,g68
n45,g9,g83
n39,g65,g46
n5,g47,g40
n23,g13,g39
n24,g80,g1
n54,g33,g60
n16,g41,g56
n17,g84,g97
n18,g50,g98
n63,g85,g29
n9,g57,g0
n25,g14,g36
n30,g92,g41
n31,g57,g67
n10,g48,g61
n43,g92,g50
n68,g58,g41
n34,g31,g94
n8,g88,g80
n53,g96,g51
n55,g27,g86
n38,g83,g51
n33,g33,g6
n62,g63,g41
n11,g44,g62
n27,g23,g45
n50,g27,g26
n44,g69,g81
n12,g89,g10
n67,g52,g91
n0,g27,g80
n22,g3,g49
n58,g94,g73
n36,g12,g86
n42,g98,g31
n61,g42,g34
n3,g97,g81
n29,g72,g81
n47,g0,g36
n49,g23,g88
n52,g57,g12
n59,g3,g21
n57,g71,g50
n66,g72,g92
n37,g98,g0
n13,g84,g98
n40,g70,g51
n19,g10,g26
n46,g76,g9
n7,g75,g46
n15,g14,g15
n48,g17,g93
n41,g74,g23
n64,g85,g21
n56,g19,g40
n2,g77,g7
n1,g48,g11
