n0,g22,g41
n1,g99,g84
n2,g51,g7
n3,g43,g54
n4,g4,g12
n5,g1,g53
n6,g43,g27
n7,g42,g75
n8,g35,g54
n9,g42,g87
n10,g21,g72
n11,g0,g64
n12,g26,g9
n13,g51,g83
n14,g81,g53
n15,g37,g65
n16,g73,g9
n17,g37,g2
n18,g28,g52
n19,g44,g85
n20,g20,g8
n21,g51,g18
n22,g74,g63
n23,g69,g28
n24,g74,g64
n25,g86,g46
n26,g94,g61
n27,g46,g58
n28,g38,g14
n29,g2,g20
n30,g30,g22
n31,g96,g72
n32,g32,g12
n33,g37,g71
n34,g91,g98
n35,g19,g86
n36,g62,g15
n37,g17,g80
n38,g71,g26
n39,g65,g22
n40,g41,g5
n41,g71,g75
n42,g90,g91
n43,g60,g79
n44,g59,g31
n45,g40,g54
n46,g98,g16
n47,g6,g86
n48,g5,g81
n49,g33,g55
n50,g37,g33
n51,g65,g88
n52,g31,g23
n53,g9,g48
n54,g92,g33
n55,g63,g22
n56,g33,g66
n57,g18,g60
n58,g91,g92
n59,g14,g59
n60,g36,g71
n61,g29,g96
n62,g74,g35
n63,g59,g62
n64,g12,g48
n65,g70,g12
n66,g26,g97
n67,g41,g42
n68,g82,g8
n69,g31,g28
n70,g56,g14
n71,g26,g29
n72,g68,g60
n73,g79,g1
n74,g27,g62
n75,g8,g73
n76,g70,g92
n77,g32,g76
n78,g16,g69
n79,g30,g52
n80,g70,g18
n81,g74,g81
n82,g57,g83
n83,g76,g53
n84,g73,g39
n85,g39,g6
n86,g77,g63
n87,g43,g19
n88,g42,g56
n89,g41,g81
n90,g58,g16
n91,g28,g88
n92,g89,g68
n93,g17,g30
n94,g24,g35
n95,g14,g64
n96,g47,g96
n97,g15,g88
n98,g31,g62
n99,g86,g8
n100,g49,g73
n101,g9,g15
n102,g24,g87
n103,g60,g78
n104,g98,g65
n105,g29,g95
n106,g25,g70
n107,g10,g84
n108,g57,g45
n109,g67,g77
n110,g83,g29
n111,g61,g54
n112,g38,g56
n113,g38,g1
n114,g87,g52
n115,g35,g43
n116,g76,g87
n117,g67,g0
n118,g68,g25
n119,g63,g34
n120,g65,g92
n121,g48,g11
n122,g84,g5
n123,g26,g53
n124,g91,g2
n125,g2,g21
n126,g93,g17
n127,g96,g42
n128,g4,g87
n129,g34,g12
n130,g14,g78
n131,g78,g88
n132,g54,g78
n133,g38,g67
n134,g1,g83
n135,g72,g82
n136,g41,g82
n137,g45,g38
n138,g23,g55
n139,g69,g76
n140,g78,g25
n141,g92,g49
n142,g13,g79
n143,g20,g58
n144,g66,g56
n145,g61,g90
n146,g66,g25
n147,g25,g94
n148,g6,g36
n149,g28,g49
n150,g57,g85
n151,g20,g17
n152,g32,g30
n153,g90,g36
n154,g21,g43
n155,g69,g72
n156,g89,g36
n157,g9,g36
n158,g91,g89
n159,g19,g98
n160,g21,g10
n161,g89,g93
n162,g58,g15
n163,g24,g99
n164,g49,g32
n165,g82,g40
n166,g94,g83
n167,g53,g52
n168,g67,g59
n169,g46,g97
n170,g69,g66
n171,g15,g82
n172,g40,g39
n173,g64,g17
n174,g49,g58
n175,g44,g4
n176,g34,g55
n177,g85,g23
n178,g80,g24
n179,g61,g67
n180,g79,g5
n181,g84,g80
n182,g74,g90
n183,g88,g10
n184,g66,g95
n185,g98,g84
n186,g52,g70
n187,g61,g93
n188,g34,g32
n189,g45,g80
n190,g5,g39
n191,g47,g46
n192,g13,g57
n193,g3,g31
n194,g23,g11
n195,g57,g50
n196,g19,g99
n197,g77,g7
n198,g75,g13
n199,g3,g0
n200,g48,g50
n201,g18,g55
n202,g27,g10
n203,g34,g48
n204,g11,g97
n205,g95,g93
n206,g99,g75
n207,g11,g45
n208,g13,g0
n209,g0,g95
