n70,g10,g50
n65,g89,g33
n6,g64,g33
n35,g0,g33
n4,g54,g41
n32,g21,g6
n72,g78,g31
n74,g25,g63
n26,g54,g61
n21,g49,g95
n60,g43,g73
n20,g92,g47
n73,g90,g73
n51,g95,g65
n69,g21,g79
n71,g16,g27
n28,g41,g59
n77,g51,g5
n14,g14,g37
n45,g55,g66
n39,g74,g18
n5,g17,g30
n23,g85,g76
n24,g61,g52
n54,g23,g68
n16,g36,g68
n82,g55,g38
n17,g34,g22
n18,g60,g45
n63,g97,g64
n9,g36,g79
n25,g77,g22
n30,g2,g29
n31,g36,g91
n10,g64,g45
n43,g42,g79
n68,g87,g33
n34,g12,g72
n8,g91,g14
n79,g75,g8
n53,g70,g77
n55,g24,g13
n38,g13,g71
n33,g32,g16
n62,g96,g37
n11,g41,g69
n27,g3,g34
n50,g6,g0
n44,g21,g68
n12,g70,g73
n67,g31,g3
n75,g62,g80
n80,g30,g14
n0,g27,g19
n22,g35,g19
n81,g52,g17
n58,g41,g25
n36,g25,g23
n42,g62,g86
n61,g22,g83
n78,g69,g63
n3,g31,g69
n29,g79,g44
n47,g57,g3
n49,g61,g66
n52,g1,g40
n59,g52,g20
n57,g66,g13
n66,g73,g5
n37,g90,g39
n13,g95,g7
n40,g92,g72
n19,g37,g64
n46,g34,g27
n7,g6,g88
n15,g69,g64
n48,g1,g6
n41,g38,g8
n76,g94,g38
n64,g40,g84
n56,g61,g11
n2,g55,g18
n1,g0,g95
