n70,g1,g99
n6,g65,g88
n4,g5,g73
n22,g85,g46
n21,g75,g64
n60,g84,g32
n79,g21,g74
n74,g76,g40
n69,g92,g66
n28,g84,g63
n14,g63,g70
n45,g77,g9
n5,g37,g54
n23,g70,g90
n24,g56,g79
n17,g47,g87
n54,g49,g39
n77,g59,g62
n63,g55,g49
n9,g32,g24
n25,g47,g5
n87,g48,g28
n10,g32,g81
n68,g41,g74
n34,g52,g80
n72,g26,g24
n73,g46,g27
n55,g98,g79
n44,g88,g84
n16,g60,g2
n80,g6,g48
n81,g21,g23
n75,g54,g97
n66,g8,g87
n47,g66,g23
n52,g37,g61
n59,g7,g57
n57,g14,g41
n71,g2,g15
n37,g30,g31
n31,g90,g98
n19,g36,g62
n46,g72,g69
n65,g50,g5
n85,g47,g60
n1,g87,g57
n84,g32,g54
n32,g28,g63
n26,g91,g35
n20,g22,g61
n53,g65,g84
n56,g23,g81
n76,g65,g53
n38,g81,g13
n13,g27,g43
n67,g12,g23
n41,g36,g46
n18,g18,g5
n11,g81,g57
n30,g62,g14
n35,g22,g60
n8,g27,g67
n83,g57,g39
n39,g58,g54
n33,g10,g55
n27,g13,g55
n50,g82,g66
n12,g4,g29
n82,g96,g87
n0,g21,g92
n43,g62,g37
n58,g72,g82
n36,g8,g88
n42,g65,g8
n61,g21,g86
n78,g44,g71
n3,g43,g65
n29,g22,g18
n49,g28,g57
n88,g44,g79
n86,g66,g61
n62,g14,g74
n40,g28,g61
n51,g7,g36
n7,g52,g85
n15,g9,g0
n48,g82,g87
n64,g48,g30
n2,g67,g55
