n70,g24,g83
n65,g63,g26
n6,g22,g25
n35,g84,g63
n4,g61,g33
n32,g87,g25
n26,g86,g24
n21,g84,g94
n60,g94,g28
n20,g61,g76
n51,g61,g46
n69,g37,g44
n71,g4,g58
n28,g59,g44
n14,g73,g49
n45,g46,g89
n39,g86,g72
n5,g34,g2
n23,g37,g79
n24,g43,g45
n54,g16,g29
n16,g60,g73
n17,g8,g23
n18,g37,g24
n63,g6,g53
n9,g41,g58
n25,g51,g86
n30,g44,g29
n31,g41,g88
n10,g47,g70
n43,g51,g41
n68,g21,g49
n34,g80,g62
n8,g16,g23
n53,g31,g71
n55,g56,g13
n38,g55,g76
n33,g21,g80
n62,g21,g64
n11,g70,g45
n27,g78,g49
n50,g30,g13
n44,g26,g84
n12,g39,g6
n67,g68,g95
n0,g22,g41
n22,g25,g45
n58,g34,g79
n36,g0,g82
n42,g5,g59
n61,g67,g47
n3,g40,g38
n29,g0,g24
n47,g64,g57
n49,g61,g21
n52,g71,g21
n59,g86,g8
n57,g70,g23
n66,g69,g53
n37,g5,g72
n13,g97,g88
n40,g6,g97
n19,g15,g36
n46,g28,g96
n7,g36,g44
n15,g83,g51
n48,g43,g23
n41,g89,g99
n64,g20,g26
n56,g6,g93
n2,g4,g60
n1,g23,g24
