n70,g47,g43
n65,g32,g22
n6,g17,g58
n35,g7,g86
n4,g72,g84
n32,g40,g74
n26,g77,g0
n21,g3,g16
n60,g34,g85
n20,g6,g58
n51,g87,g38
n69,g0,g87
n28,g22,g21
n14,g67,g26
n45,g66,g73
n39,g77,g2
n5,g62,g69
n23,g4,g62
n24,g0,g23
n54,g48,g57
n16,g16,g57
n17,g65,g13
n18,g59,g64
n63,g20,g86
n9,g92,g1
n25,g1,g47
n30,g22,g5
n31,g54,g5
n10,g34,g40
n43,g9,g78
n68,g19,g1
n34,g60,g20
n8,g37,g50
n53,g41,g91
n55,g35,g59
n38,g20,g15
n33,g7,g39
n62,g23,g74
n11,g61,g64
n27,g7,g91
n50,g1,g39
n44,g24,g49
n12,g45,g24
n67,g66,g18
n0,g48,g84
n22,g39,g40
n58,g79,g74
n36,g44,g48
n42,g54,g68
n61,g94,g93
n3,g4,g88
n29,g50,g96
n47,g68,g22
n49,g71,g40
n52,g75,g50
n59,g0,g90
n57,g14,g68
n66,g65,g82
n37,g83,g79
n13,g42,g35
n40,g24,g86
n19,g22,g15
n46,g6,g20
n7,g26,g82
n15,g44,g30
n48,g0,g51
n41,g41,g8
n64,g67,g63
n56,g41,g78
n2,g92,g80
n1,g20,g55
