69,1390	1
63,1271	1
71,1442	1
66,1376	1
67,1414	1
69,1413	1
71,1442	1
66,1401	1
71,1455	1
61,1281	1
70,1408	1
68,1405	1
72,1453	1
65,1367	1
69,1454	1
65,1406	1
70,1426	1
70,1438	1
70,1389	1
68,1403	1
61,1297	1
66,1408	1
69,1437	1
69,1414	1
72,1469	1
63,1257	1
64,1348	1
69,1416	1
61,1238	1
72,1453	1
71,1429	1
72,1453	1
69,1407	1
72,1453	1
72,1453	1
72,1469	1
72,1471	1
68,1358	1
67,1314	1
64,1352	1
72,1456	1
65,1343	1
71,1442	1
68,1407	1
67,1470	1
68,1391	1
71,1453	1
69,1423	1
65,1403	1
70,1468	1
70,1460	1
71,1467	1
63,1343	1
70,1389	1
63,1341	1
73,1490	1
67,1404	1
68,1417	1
73,1490	1
65,1367	1
73,1490	1
68,1411	1
72,1477	1
70,1437	1
72,1477	1
72,1466	1
73,1490	1
71,1488	1
69,1401	1
73,1490	1
69,1423	1
63,1349	1
70,1492	1
73,1490	1
64,1292	1
72,1470	1
72,1475	1
66,1276	1
69,1439	1
72,1490	1
71,1445	1
62,1323	1
73,1488	1
73,1497	1
68,1373	1
73,1490	1
70,1450	1
72,1455	1
63,1301	1
70,1506	1
73,1490	1
71,1440	1
62,1287	1
73,1490	1
72,1455	1
65,1394	1
73,1490	1
71,1427	1
70,1452	1
61,1348	1
73,1490	1
72,1477	1
73,1490	1
66,1371	1
73,1498	1
72,1466	1
68,1407	1
68,1474	1
66,1287	1
69,1401	1
67,1405	1
69,1417	1
73,1490	1
73,1490	1
70,1394	1
73,1510	1
72,1477	1
72,1501	1
73,1490	1
69,1439	1
66,1357	1
73,1492	1
69,1357	1
72,1498	1
61,1226	1
72,1465	1
73,1490	1
66,1351	1
67,1401	1
73,1490	1
62,1283	1
67,1397	1
71,1443	1
73,1490	1
69,1402	1
71,1464	1
73,1486	1
71,1452	1
71,1428	1
72,1477	1
72,1460	1
73,1490	1
73,1490	1
65,1268	1
66,1449	1
71,1568	1
72,1502	1
66,1381	1
69,1491	1
71,1416	1
68,1382	1
71,1467	1
73,1492	1
71,1524	1
73,1490	1
67,1399	1
68,1404	1
71,1433	1
73,1490	1
66,1440	1
69,1351	1
73,1490	1
69,1477	1
66,1385	1
71,1451	1
73,1490	1
73,1488	1
65,1357	1
67,1433	1
69,1437	1
73,1490	1
70,1453	1
73,1490	1
68,1445	1
71,1518	1
72,1453	1
70,1430	1
73,1498	1
70,1436	1
66,1396	1
66,1358	1
71,1439	1
71,1486	1
66,1281	1
73,1490	1
71,1465	1
63,1322	1
67,1427	1
69,1411	1
72,1471	1
67,1348	1
63,1248	1
73,1490	1
73,1495	1
65,1394	1
70,1412	1
62,1285	1
70,1446	1
73,1490	1
68,1406	1
66,1383	1
69,1478	1
69,1357	1
71,1459	1
73,1490	1
69,1381	1
71,1438	1
67,1385	1
73,1490	1
72,1445	1
61,1260	1
68,1441	1
65,1341	1
61,1276	1
73,1481	1
73,1490	1
72,1460	1
69,1426	1
68,1377	1
71,1481	1
73,1481	1
65,1327	1
60,1296	1
70,1423	1
70,1454	1
61,1203	1
70,1438	1
68,1396	1
70,1458	1
73,1490	1
73,1490	1
73,1490	1
73,1490	1
65,1409	1
66,1388	1
68,1415	1
69,1415	1
68,1415	1
72,1461	1
66,1452	1
73,1492	1
73,1490	1
63,1255	1
64,1337	1
72,1479	1
73,1490	1
67,1417	1
72,1477	1
72,1459	1
66,1391	1
67,1367	1
73,1513	1
67,1439	1
72,1452	1
69,1428	1
73,1490	1
64,1310	1
68,1395	1
69,1402	1
69,1395	1
70,1412	1
68,1432	1
72,1463	1
69,1398	1
67,1343	1
72,1479	1
74,1532	1
72,1509	1
73,1497	1
71,1476	1
72,1456	1
64,1353	1
72,1467	1
66,1380	1
62,1260	1
74,1532	1
72,1484	1
68,1402	1
74,1532	1
64,1305	1
64,1326	1
73,1503	1
74,1532	1
74,1532	1
72,1475	1
74,1532	1
70,1427	1
67,1351	1
72,1461	1
69,1419	1
66,1360	1
67,1408	1
73,1499	1
71,1481	1
67,1435	1
64,1307	1
74,1532	1
66,1311	1
66,1292	1
73,1510	1
74,1532	1
68,1386	1
73,1531	1
72,1513	1
65,1336	1
71,1434	1
68,1461	1
74,1532	1
63,1388	1
67,1404	1
65,1338	1
66,1388	1
72,1492	1
74,1532	1
68,1454	1
72,1478	1
67,1433	1
74,1532	1
74,1534	1
74,1532	1
67,1374	1
68,1403	1
74,1530	1
71,1453	1
71,1517	1
67,1366	1
70,1426	1
71,1447	1
71,1484	1
65,1308	1
74,1532	1
71,1477	1
73,1572	1
72,1467	1
72,1477	1
69,1380	1
64,1247	1
74,1532	1
64,1330	1
60,1246	1
73,1490	1
74,1543	1
67,1363	1
71,1482	1
73,1495	1
72,1465	1
71,1471	1
71,1517	1
72,1461	1
74,1532	1
70,1402	1
74,1532	1
65,1338	1
70,1434	1
74,1532	1
66,1313	1
67,1413	1
74,1532	1
67,1460	1
67,1413	1
74,1532	1
70,1386	1
70,1378	1
66,1373	1
70,1451	1
70,1454	1
73,1516	1
71,1528	1
74,1530	1
72,1489	1
71,1447	1
74,1542	1
66,1382	1
71,1463	1
73,1505	1
65,1416	1
72,1539	1
74,1532	1
71,1430	1
72,1494	1
73,1507	1
74,1532	1
67,1341	1
74,1539	1
71,1443	1
73,1495	1
70,1514	1
74,1541	1
69,1519	1
70,1403	1
74,1563	1
74,1532	1
65,1381	1
74,1532	1
74,1538	1
73,1516	1
66,1350	1
72,1476	1
71,1439	1
69,1442	1
69,1459	1
73,1501	1
73,1487	1
65,1282	1
68,1439	1
68,1383	1
74,1523	1
66,1348	1
68,1427	1
73,1497	1
68,1383	1
70,1451	1
71,1467	1
67,1529	1
72,1498	1
74,1532	1
72,1529	1
58,1184	1
69,1388	1
64,1374	1
68,1423	1
70,1390	1
74,1532	1
67,1330	1
69,1430	1
67,1397	1
69,1457	1
71,1505	1
70,1470	1
72,1478	1
66,1398	1
70,1464	1
74,1532	1
70,1449	1
71,1513	1
73,1521	1
69,1439	1
74,1532	1
62,1252	1
71,1432	1
73,1498	1
67,1429	1
74,1532	1
62,1281	1
74,1533	1
63,1322	1
68,1386	1
74,1532	1
71,1496	1
66,1413	1
68,1384	1
68,1405	1
74,1532	1
73,1495	1
68,1311	1
74,1532	1
67,1355	1
73,1508	1
72,1481	1
70,1459	1
74,1532	1
74,1532	1
73,1535	1
74,1538	1
74,1532	1
71,1506	1
74,1532	1
71,1458	1
68,1394	1
74,1532	1
71,1468	1
73,1505	1
71,1473	1
67,1396	1
64,1328	1
69,1435	1
67,1381	1
67,1429	1
68,1403	1
66,1361	1
69,1452	1
69,1463	1
74,1532	1
69,1393	1
74,1532	1
73,1498	1
69,1460	1
72,1482	1
67,1393	1
70,1495	1
74,1532	1
74,1532	1
73,1531	1
69,1401	1
66,1371	1
68,1438	1
74,1540	1
69,1473	1
74,1532	1
72,1478	1
74,1532	1
74,1532	1
74,1532	1
71,1496	1
70,1471	1
73,1495	1
72,1464	1
66,1404	1
70,1415	1
74,1532	1
74,1532	1
68,1394	1
65,1305	1
66,1415	1
73,1540	1
70,1437	1
73,1505	1
71,1465	1
73,1560	1
71,1462	1
69,1429	1
74,1536	1
70,1512	1
73,1513	1
70,1451	1
73,1512	1
72,1509	1
74,1532	1
71,1504	1
74,1532	1
74,1530	1
64,1258	1
68,1441	1
70,1464	1
69,1378	1
71,1481	1
73,1554	1
68,1354	1
74,1541	1
73,1500	1
71,1497	1
