n70,g21,g16
n65,g57,g84
n6,g88,g83
n35,g7,g86
n4,g93,g70
n32,g45,g82
n72,g65,g56
n74,g70,g38
n26,g25,g50
n21,g62,g18
n60,g73,g58
n20,g18,g71
n73,g43,g66
n51,g37,g18
n69,g47,g46
n71,g85,g47
n28,g70,g71
n14,g44,g4
n45,g76,g74
n39,g55,g38
n5,g36,g45
n23,g49,g95
n24,g94,g22
n54,g25,g13
n16,g77,g5
n17,g0,g57
n18,g35,g11
n63,g7,g83
n9,g98,g87
n25,g42,g63
n30,g38,g62
n31,g20,g70
n10,g7,g63
n43,g78,g14
n68,g83,g99
n34,g62,g40
n8,g68,g87
n53,g20,g79
n55,g93,g97
n38,g96,g19
n33,g78,g61
n62,g78,g25
n11,g52,g99
n27,g14,g62
n50,g53,g73
n44,g32,g79
n12,g9,g13
n67,g17,g6
n0,g4,g11
n22,g5,g65
n58,g71,g69
n36,g82,g30
n42,g91,g9
n61,g99,g86
n3,g24,g14
n29,g12,g67
n47,g48,g50
n49,g39,g61
n52,g16,g19
n59,g24,g8
n57,g81,g49
n66,g79,g41
n37,g97,g56
n13,g20,g34
n40,g3,g38
n19,g22,g36
n46,g7,g15
n7,g15,g38
n15,g33,g46
n48,g41,g6
n41,g6,g83
n64,g84,g0
n56,g61,g98
n2,g89,g33
n1,g35,g96
