n70,g53,g10
n65,g16,g11
n6,g8,g35
n35,g41,g38
n4,g28,g20
n32,g43,g23
n26,g69,g99
n21,g45,g70
n60,g33,g24
n20,g80,g54
n51,g40,g45
n69,g26,g24
n71,g95,g4
n28,g39,g5
n14,g15,g13
n45,g12,g83
n39,g1,g68
n5,g29,g68
n23,g47,g3
n24,g56,g4
n54,g20,g87
n16,g31,g93
n17,g24,g49
n18,g34,g48
n63,g55,g44
n9,g55,g50
n25,g84,g62
n30,g0,g41
n31,g7,g39
n10,g82,g15
n43,g61,g36
n68,g10,g92
n34,g69,g70
n8,g92,g38
n53,g73,g33
n55,g7,g16
n38,g92,g26
n33,g17,g64
n62,g17,g77
n11,g26,g80
n27,g96,g54
n50,g43,g57
n44,g28,g66
n12,g29,g96
n67,g94,g64
n0,g75,g15
n22,g22,g37
n58,g44,g26
n36,g65,g11
n42,g64,g62
n61,g11,g77
n3,g83,g58
n29,g58,g61
n47,g46,g53
n49,g30,g81
n52,g61,g40
n59,g45,g94
n57,g92,g87
n66,g85,g75
n37,g45,g16
n13,g71,g79
n40,g50,g4
n19,g69,g30
n46,g4,g98
n7,g47,g55
n15,g2,g90
n48,g84,g8
n41,g9,g61
n64,g14,g96
n56,g78,g34
n2,g92,g11
n1,g23,g41
