n70,g8,g24
n65,g35,g93
n6,g2,g51
n35,g34,g10
n4,g98,g20
n32,g76,g82
n72,g72,g98
n74,g22,g56
n26,g47,g14
n21,g11,g36
n60,g66,g74
n20,g21,g75
n73,g25,g38
n51,g73,g32
n69,g23,g92
n71,g42,g35
n28,g4,g99
n77,g81,g65
n14,g13,g88
n45,g13,g7
n39,g25,g27
n5,g18,g26
n23,g97,g64
n24,g75,g94
n54,g40,g75
n16,g58,g79
n17,g70,g43
n18,g43,g38
n63,g43,g29
n9,g2,g74
n25,g37,g29
n30,g16,g71
n31,g87,g68
n10,g41,g63
n43,g31,g10
n68,g82,g64
n34,g52,g36
n8,g53,g41
n79,g89,g4
n53,g71,g36
n55,g28,g63
n38,g14,g30
n33,g46,g42
n62,g69,g2
n11,g65,g12
n27,g72,g99
n50,g10,g1
n44,g23,g19
n12,g10,g55
n67,g93,g0
n75,g18,g13
n80,g72,g85
n0,g87,g47
n22,g46,g87
n81,g36,g46
n58,g77,g30
n36,g34,g5
n42,g23,g5
n61,g4,g17
n78,g30,g40
n3,g40,g5
n29,g45,g70
n47,g36,g89
n49,g63,g16
n52,g12,g42
n59,g20,g57
n57,g23,g58
n66,g56,g81
n37,g96,g50
n13,g18,g94
n40,g43,g92
n19,g23,g64
n46,g26,g25
n7,g32,g64
n15,g49,g71
n48,g45,g98
n41,g34,g78
n76,g68,g47
n64,g43,g25
n56,g32,g16
n2,g2,g58
n1,g38,g3
