n70,g95,g56
n65,g61,g13
n6,g4,g32
n35,g98,g7
n4,g80,g29
n32,g32,g87
n72,g77,g2
n74,g84,g67
n26,g0,g43
n21,g1,g94
n60,g25,g58
n20,g85,g83
n73,g46,g11
n51,g32,g94
n69,g37,g3
n71,g66,g34
n28,g8,g54
n77,g12,g68
n14,g21,g40
n45,g3,g14
n39,g3,g59
n5,g63,g7
n23,g58,g38
n24,g62,g75
n54,g62,g21
n16,g18,g31
n82,g78,g90
n17,g2,g7
n18,g1,g57
n63,g77,g62
n9,g8,g27
n25,g32,g58
n30,g91,g47
n31,g42,g46
n10,g29,g70
n43,g29,g48
n68,g43,g12
n34,g44,g97
n8,g50,g35
n79,g51,g92
n53,g28,g66
n55,g12,g36
n38,g21,g28
n33,g7,g91
n62,g52,g67
n11,g35,g39
n27,g44,g14
n50,g51,g14
n44,g85,g48
n12,g16,g83
n67,g33,g80
n75,g59,g23
n80,g43,g10
n0,g99,g41
n22,g13,g38
n81,g13,g29
n58,g17,g48
n36,g5,g26
n42,g69,g49
n61,g15,g12
n78,g39,g16
n3,g75,g36
n29,g21,g0
n47,g89,g11
n49,g97,g94
n52,g38,g64
n59,g85,g76
n57,g92,g31
n66,g21,g22
n37,g86,g32
n13,g11,g54
n40,g81,g79
n19,g6,g54
n46,g83,g61
n7,g31,g49
n15,g24,g53
n48,g12,g90
n41,g99,g42
n76,g99,g89
n64,g2,g97
n56,g24,g20
n2,g57,g25
n1,g75,g38
