n0,g35,g66
n1,g21,g86
n2,g20,g23
n3,g53,g63
n4,g19,g3
n5,g12,g94
n6,g48,g71
n7,g26,g9
n8,g22,g97
n9,g7,g20
n10,g45,g46
n11,g90,g43
n12,g91,g54
n13,g28,g11
n14,g56,g31
n15,g6,g56
n16,g62,g72
n17,g65,g38
n18,g95,g3
n19,g20,g86
n20,g61,g60
n21,g98,g50
n22,g86,g15
n23,g16,g82
n24,g19,g25
n25,g36,g73
n26,g65,g87
n27,g52,g55
n28,g98,g32
n29,g16,g46
n30,g9,g15
n31,g52,g42
n32,g83,g9
n33,g64,g23
n34,g91,g58
n35,g55,g71
n36,g62,g0
n37,g83,g97
n38,g39,g3
n39,g45,g43
n40,g10,g4
n41,g71,g63
n42,g84,g94
n43,g6,g51
n44,g8,g71
n45,g56,g10
n46,g77,g40
n47,g91,g23
n48,g9,g12
n49,g72,g16
n50,g84,g78
n51,g65,g77
n52,g85,g63
n53,g23,g69
n54,g12,g50
n55,g52,g91
n56,g52,g79
n57,g70,g6
n58,g21,g18
n59,g49,g10
n60,g59,g15
n61,g26,g34
n62,g66,g48
n63,g55,g80
n64,g41,g90
n65,g93,g15
n66,g73,g65
n67,g28,g89
n68,g83,g99
n69,g65,g40
n70,g83,g41
n71,g34,g92
n72,g36,g56
n73,g11,g34
n74,g56,g45
n75,g42,g89
n76,g11,g19
n77,g72,g89
n78,g51,g17
n79,g18,g61
n80,g54,g97
n81,g81,g50
n82,g44,g66
n83,g43,g63
n84,g30,g11
n85,g95,g85
n86,g77,g69
n87,g93,g41
n88,g60,g58
n89,g52,g16
n90,g35,g37
n91,g59,g81
n92,g7,g51
n93,g57,g79
n94,g3,g82
n95,g35,g24
n96,g24,g31
n97,g43,g12
n98,g62,g31
n99,g46,g82
n100,g46,g50
n101,g73,g17
n102,g40,g2
n103,g4,g17
n104,g92,g44
n105,g36,g74
n106,g77,g54
n107,g44,g26
n108,g69,g64
n109,g73,g25
n110,g78,g89
n111,g46,g29
n112,g71,g21
n113,g27,g10
n114,g78,g18
n115,g4,g62
n116,g27,g7
n117,g66,g10
n118,g58,g98
n119,g77,g36
n120,g48,g75
n121,g5,g13
n122,g58,g88
n123,g79,g1
n124,g14,g5
n125,g0,g82
n126,g40,g79
n127,g29,g7
n128,g20,g92
n129,g78,g28
n130,g36,g41
n131,g57,g61
n132,g2,g53
n133,g34,g35
n134,g5,g89
n135,g33,g45
n136,g86,g25
n137,g21,g29
n138,g18,g43
n139,g92,g69
n140,g22,g32
n141,g78,g8
n142,g30,g27
n143,g44,g29
n144,g84,g57
n145,g79,g74
n146,g68,g42
n147,g38,g21
n148,g59,g86
n149,g95,g14
n150,g25,g8
n151,g64,g6
n152,g12,g28
n153,g23,g42
n154,g96,g22
n155,g13,g54
n156,g32,g57
n157,g22,g87
n158,g44,g80
n159,g28,g48
n160,g80,g33
n161,g68,g14
n162,g49,g93
n163,g48,g6
n164,g8,g81
n165,g30,g14
n166,g58,g49
n167,g1,g34
n168,g26,g49
n169,g1,g59
n170,g27,g54
n171,g70,g75
n172,g70,g31
n173,g27,g33
n174,g60,g13
n175,g0,g39
n176,g57,g95
n177,g84,g85
n178,g39,g55
n179,g68,g80
n180,g25,g53
n181,g33,g0
n182,g87,g53
n183,g76,g30
n184,g60,g7
n185,g74,g2
n186,g24,g29
n187,g37,g17
n188,g70,g93
n189,g40,g39
n190,g64,g17
n191,g75,g1
n192,g4,g87
n193,g99,g96
n194,g13,g61
n195,g47,g32
n196,g53,g60
n197,g80,g63
n198,g5,g99
n199,g24,g96
