n70,g10,g80
n6,g16,g65
n4,g47,g86
n22,g18,g10
n21,g16,g67
n60,g24,g77
n79,g84,g39
n74,g36,g45
n69,g34,g29
n28,g54,g99
n14,g47,g25
n45,g80,g38
n5,g29,g44
n23,g61,g82
n24,g39,g58
n17,g90,g13
n54,g95,g94
n77,g32,g11
n63,g65,g12
n9,g36,g61
n25,g13,g15
n10,g63,g82
n68,g54,g12
n34,g28,g29
n72,g25,g89
n73,g78,g91
n55,g84,g55
n44,g80,g44
n16,g6,g76
n80,g33,g89
n81,g68,g32
n75,g89,g81
n66,g53,g82
n47,g76,g89
n52,g84,g77
n59,g31,g38
n57,g91,g95
n71,g25,g4
n37,g27,g62
n31,g57,g14
n19,g31,g55
n46,g72,g74
n65,g85,g57
n85,g36,g72
n1,g55,g17
n84,g55,g75
n32,g97,g3
n26,g50,g51
n20,g2,g7
n53,g61,g98
n56,g62,g12
n76,g61,g11
n38,g25,g46
n13,g23,g50
n67,g87,g31
n41,g63,g74
n18,g19,g93
n11,g17,g41
n30,g34,g79
n35,g29,g8
n8,g20,g43
n83,g84,g41
n39,g58,g40
n33,g40,g28
n27,g52,g48
n50,g21,g60
n12,g5,g1
n82,g89,g20
n0,g45,g38
n43,g61,g16
n58,g20,g73
n36,g12,g93
n42,g0,g15
n61,g85,g16
n78,g21,g15
n3,g5,g0
n29,g31,g71
n49,g26,g5
n86,g40,g35
n62,g70,g31
n40,g21,g14
n51,g87,g56
n7,g27,g43
n15,g87,g99
n48,g75,g56
n64,g62,g23
n2,g41,g96
