n70,g31,g24
n6,g14,g98
n4,g81,g7
n22,g71,g36
n21,g13,g58
n60,g13,g75
n79,g37,g9
n74,g10,g78
n69,g51,g12
n28,g1,g45
n14,g12,g49
n45,g8,g27
n5,g70,g45
n23,g68,g15
n24,g95,g18
n17,g53,g41
n54,g53,g0
n77,g41,g3
n63,g99,g65
n9,g16,g27
n25,g38,g30
n10,g28,g62
n68,g99,g51
n34,g60,g71
n72,g53,g65
n73,g64,g45
n55,g71,g42
n44,g1,g96
n16,g48,g60
n80,g45,g17
n81,g20,g4
n75,g65,g76
n66,g14,g68
n47,g32,g10
n52,g22,g38
n59,g47,g43
n57,g74,g99
n71,g62,g15
n37,g42,g40
n31,g78,g34
n19,g63,g93
n46,g89,g93
n65,g93,g13
n85,g56,g83
n1,g20,g81
n84,g75,g8
n32,g60,g9
n26,g64,g81
n20,g66,g70
n53,g24,g41
n56,g41,g45
n76,g19,g37
n38,g95,g84
n13,g68,g72
n67,g47,g83
n41,g35,g2
n18,g98,g70
n11,g99,g42
n30,g74,g48
n35,g44,g94
n8,g4,g76
n83,g35,g73
n39,g66,g61
n33,g3,g61
n27,g12,g34
n50,g38,g72
n12,g21,g40
n82,g23,g20
n0,g62,g60
n43,g93,g80
n58,g26,g4
n36,g30,g89
n42,g1,g89
n61,g7,g36
n78,g3,g81
n3,g9,g11
n29,g79,g94
n49,g52,g30
n86,g62,g22
n62,g86,g91
n40,g25,g40
n51,g59,g72
n7,g1,g42
n15,g55,g74
n48,g86,g70
n64,g2,g50
n2,g34,g81
