n70,g67,g32
n6,g1,g55
n4,g57,g14
n22,g63,g27
n21,g65,g87
n60,g36,g51
n79,g51,g17
n74,g66,g43
n69,g10,g74
n28,g55,g95
n14,g34,g49
n45,g25,g8
n5,g28,g4
n23,g27,g64
n24,g71,g42
n17,g26,g45
n54,g73,g86
n77,g31,g81
n63,g90,g66
n9,g20,g44
n25,g20,g71
n10,g94,g26
n68,g69,g40
n34,g18,g76
n72,g70,g48
n73,g40,g10
n55,g32,g5
n44,g24,g45
n16,g46,g30
n80,g23,g17
n81,g2,g92
n75,g62,g74
n66,g71,g13
n47,g61,g6
n52,g7,g6
n59,g84,g99
n57,g76,g87
n71,g69,g92
n37,g4,g70
n31,g81,g69
n19,g99,g88
n46,g11,g99
n65,g10,g9
n85,g95,g83
n1,g30,g26
n84,g77,g47
n32,g60,g15
n26,g43,g86
n20,g1,g59
n53,g0,g27
n56,g11,g22
n76,g4,g73
n38,g51,g70
n13,g37,g55
n67,g9,g53
n41,g18,g27
n18,g62,g55
n11,g80,g42
n30,g75,g15
n35,g77,g51
n8,g72,g80
n83,g15,g24
n39,g99,g81
n33,g60,g51
n27,g44,g92
n50,g56,g47
n12,g14,g65
n82,g33,g81
n0,g69,g83
n43,g75,g25
n58,g8,g38
n36,g25,g89
n42,g86,g56
n61,g80,g86
n78,g70,g18
n3,g33,g49
n29,g35,g87
n49,g17,g54
n86,g92,g60
n62,g41,g64
n40,g39,g15
n51,g69,g91
n7,g10,g19
n15,g86,g77
n48,g23,g16
n64,g44,g73
n2,g33,g52
