n70,g34,g91
n6,g2,g38
n4,g94,g24
n22,g4,g97
n21,g88,g18
n60,g37,g70
n79,g54,g40
n74,g55,g65
n69,g3,g97
n28,g38,g15
n14,g44,g19
n45,g85,g12
n5,g37,g22
n23,g77,g59
n24,g80,g8
n17,g17,g53
n54,g8,g13
n77,g72,g77
n63,g61,g48
n9,g96,g14
n25,g97,g19
n10,g87,g14
n68,g5,g34
n34,g32,g2
n72,g15,g87
n73,g77,g64
n55,g19,g26
n44,g64,g3
n16,g35,g13
n80,g52,g34
n81,g60,g90
n75,g59,g10
n66,g61,g34
n47,g86,g29
n52,g15,g6
n59,g70,g69
n57,g76,g99
n71,g84,g39
n37,g45,g43
n31,g6,g46
n19,g55,g99
n46,g12,g10
n65,g71,g32
n85,g22,g75
n1,g60,g79
n84,g94,g29
n32,g47,g64
n26,g50,g32
n20,g65,g70
n53,g98,g74
n56,g27,g2
n76,g64,g83
n38,g33,g59
n13,g76,g54
n67,g2,g52
n41,g11,g18
n18,g40,g11
n11,g9,g33
n30,g47,g73
n35,g94,g76
n8,g51,g52
n83,g23,g25
n39,g50,g86
n33,g50,g35
n27,g6,g25
n50,g20,g46
n12,g16,g86
n82,g73,g6
n0,g53,g96
n43,g4,g82
n58,g68,g10
n36,g72,g21
n42,g13,g95
n61,g75,g55
n78,g25,g63
n3,g81,g19
n29,g32,g90
n49,g71,g22
n86,g28,g68
n62,g44,g38
n40,g33,g3
n51,g31,g65
n7,g54,g16
n15,g93,g31
n48,g38,g41
n64,g42,g83
n2,g42,g25
