n70,g38,g83
n65,g21,g54
n6,g83,g32
n35,g66,g29
n4,g26,g48
n32,g36,g17
n72,g27,g49
n74,g23,g93
n26,g87,g8
n21,g3,g45
n60,g68,g55
n20,g58,g85
n73,g23,g77
n51,g17,g95
n69,g40,g8
n71,g94,g65
n28,g62,g37
n77,g59,g7
n14,g27,g61
n45,g29,g98
n39,g54,g62
n5,g48,g74
n23,g44,g37
n24,g31,g6
n54,g91,g2
n16,g57,g45
n17,g19,g44
n18,g98,g21
n63,g0,g6
n9,g31,g50
n25,g26,g37
n30,g41,g94
n31,g27,g59
n10,g32,g88
n43,g48,g58
n68,g39,g31
n34,g3,g56
n8,g73,g61
n53,g29,g27
n55,g64,g57
n38,g73,g74
n33,g99,g65
n62,g50,g33
n11,g59,g90
n27,g76,g40
n50,g0,g49
n44,g81,g0
n12,g91,g6
n67,g61,g86
n75,g43,g24
n0,g49,g88
n22,g53,g99
n58,g8,g66
n36,g65,g82
n42,g24,g93
n61,g91,g73
n78,g52,g11
n3,g16,g10
n29,g33,g90
n47,g35,g6
n49,g94,g95
n52,g79,g88
n59,g1,g11
n57,g58,g10
n66,g64,g15
n37,g0,g66
n13,g92,g16
n40,g72,g97
n19,g75,g16
n46,g5,g67
n7,g18,g38
n15,g46,g81
n48,g65,g3
n41,g70,g43
n76,g29,g93
n64,g43,g82
n56,g58,g79
n2,g33,g94
n1,g17,g53
