n0,g53,g76
n1,g32,g79
n2,g83,g88
n3,g1,g13
n4,g28,g41
n5,g69,g87
n6,g12,g11
n7,g71,g50
n8,g12,g92
n9,g35,g85
n10,g40,g8
n11,g39,g47
n12,g51,g23
n13,g52,g82
n14,g2,g38
n15,g82,g0
n16,g19,g89
n17,g85,g42
n18,g32,g65
n19,g70,g6
n20,g45,g21
n21,g47,g69
n22,g34,g60
n23,g95,g59
n24,g35,g13
n25,g19,g12
n26,g45,g9
n27,g3,g62
n28,g26,g3
n29,g92,g60
n30,g14,g82
n31,g60,g99
n32,g27,g62
n33,g99,g16
n34,g25,g13
n35,g57,g21
n36,g31,g52
n37,g57,g75
n38,g31,g25
n39,g39,g58
n40,g24,g4
n41,g46,g20
n42,g61,g7
n43,g44,g34
n44,g22,g44
n45,g28,g48
n46,g19,g64
n47,g39,g19
n48,g40,g28
n49,g68,g69
n50,g7,g50
n51,g47,g0
n52,g85,g11
n53,g15,g58
n54,g87,g6
n55,g52,g27
n56,g10,g27
n57,g37,g72
n58,g14,g5
n59,g39,g27
n60,g12,g5
n61,g69,g65
n62,g87,g99
n63,g51,g16
n64,g15,g46
n65,g52,g74
n66,g29,g21
n67,g77,g41
n68,g83,g52
n69,g4,g97
n70,g45,g99
n71,g5,g88
n72,g25,g66
n73,g63,g28
n74,g7,g91
n75,g68,g50
n76,g63,g6
n77,g42,g25
n78,g64,g84
n79,g35,g32
n80,g90,g95
n81,g45,g10
n82,g88,g4
n83,g13,g22
n84,g41,g9
n85,g91,g68
n86,g49,g73
n87,g66,g79
n88,g92,g74
n89,g60,g84
n90,g59,g78
n91,g47,g70
n92,g41,g38
n93,g80,g85
n94,g46,g97
n95,g40,g58
n96,g59,g32
n97,g93,g29
n98,g31,g35
n99,g1,g83
n100,g43,g30
n101,g32,g40
n102,g12,g2
n103,g71,g21
n104,g63,g49
n105,g15,g41
n106,g50,g77
n107,g95,g63
n108,g30,g80
n109,g74,g93
n110,g38,g53
n111,g49,g7
n112,g38,g58
n113,g95,g83
n114,g95,g98
n115,g24,g14
n116,g54,g65
n117,g3,g87
n118,g77,g20
n119,g63,g98
n120,g97,g67
n121,g78,g83
n122,g29,g0
n123,g57,g71
n124,g1,g57
n125,g90,g34
n126,g4,g62
n127,g77,g61
n128,g14,g86
n129,g50,g89
n130,g31,g48
n131,g17,g81
n132,g42,g37
n133,g65,g47
n134,g55,g97
n135,g64,g16
n136,g89,g49
n137,g3,g73
n138,g39,g3
n139,g98,g18
n140,g90,g62
n141,g11,g43
n142,g66,g29
n143,g37,g68
n144,g33,g56
n145,g16,g81
n146,g77,g70
n147,g85,g45
n148,g90,g36
n149,g17,g71
n150,g68,g29
n151,g97,g84
n152,g88,g69
n153,g81,g26
n154,g8,g70
n155,g11,g82
n156,g26,g78
n157,g11,g36
n158,g56,g42
n159,g23,g73
n160,g81,g23
n161,g9,g49
n162,g91,g80
n163,g13,g2
n164,g37,g79
n165,g44,g4
n166,g18,g33
n167,g23,g48
n168,g84,g54
n169,g67,g2
